µTester v1.2
Start date:	03.08.2021 09:15:58,078
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
278,102	92,073960	-860,364249	22,489000	22,490000
278,279	92,147580	-860,076183	22,505000	22,496000
278,427	92,312114	-859,722783	22,505000	22,496000
278,631	92,350443	-859,397492	22,505000	22,496000
278,810	92,370075	-859,080696	22,505000	22,496000
278,987	92,424063	-858,816941	22,505000	22,496000
279,020	92,708960	-858,773362	22,505000	22,496000
279,105	92,489269	-858,552219	22,505000	22,496000
279,281	92,837813	-858,264153	22,505000	22,496000
279,368	92,784059	-857,960756	22,505000	22,496000
279,511	92,961915	-857,708120	22,501000	22,504000
279,631	92,983651	-857,370881	22,501000	22,504000
279,749	93,142030	-856,988198	22,501000	22,504000
279,868	93,282726	-856,705726	22,501000	22,504000
279,987	93,403010	-856,417799	22,501000	22,504000
280,162	93,492523	-856,116888	22,501000	22,504000
280,344	93,725924	-855,798227	22,501000	22,504000
280,433	93,904715	-855,513960	22,501000	22,504000
280,520	93,862335	-855,241986	22,501000	22,504000
280,604	93,969064	-854,982789	22,501000	22,504000
280,694	94,343239	-854,731120	22,501000	22,504000
280,756	94,353289	-854,438704	22,501000	22,504000
280,871	94,449813	-854,160100	22,501000	22,504000
280,990	94,593780	-853,852973	22,501000	22,504000
281,052	94,734865	-853,668365	22,495000	22,512000
281,109	94,656259	-853,581828	22,495000	22,512000
281,228	94,715311	-853,307023	22,495000	22,512000
281,403	95,013997	-852,993818	22,495000	22,512000
281,551	94,919187	-852,690697	22,495000	22,512000
281,727	94,934924	-852,400904	22,495000	22,512000
281,846	95,105612	-852,105104	22,495000	22,512000
282,079	95,110832	-851,841970	22,495000	22,512000
282,223	95,426812	-851,555286	22,495000	22,512000
282,342	95,327406	-851,297747	22,507000	22,492000
282,460	95,510482	-851,018798	22,507000	22,492000
282,580	95,611212	-850,694059	22,507000	22,492000
282,727	95,625469	-850,279676	22,507000	22,492000
282,756	95,823580	-850,226842	22,507000	22,492000
282,841	95,975572	-849,993544	22,507000	22,492000
282,964	95,967080	-849,692080	22,507000	22,492000
283,108	96,155453	-849,424527	22,507000	22,492000
283,283	96,089935	-849,086597	22,507000	22,492000
283,431	96,322948	-848,768558	22,507000	22,492000
283,521	96,468006	-848,492924	22,507000	22,492000
283,607	96,587277	-848,216115	22,507000	22,492000
283,669	96,675543	-847,958369	22,507000	22,492000
283,726	96,867500	-847,786883	22,507000	22,492000
283,755	96,833144	-847,658010	22,507000	22,492000
283,846	96,932472	-847,357237	22,502000	22,494000
283,964	97,094358	-847,047830	22,502000	22,494000
284,079	97,181611	-846,786769	22,502000	22,494000
284,168	97,114846	-846,506991	22,502000	22,494000
284,282	97,187921	-846,227351	22,502000	22,494000
284,463	97,402080	-845,900817	22,502000	22,494000
284,640	97,818791	-845,633540	22,502000	22,494000
284,787	97,675447	-845,288220	22,502000	22,494000
284,967	97,832970	-845,011136	22,502000	22,494000
285,143	97,819259	-844,730184	22,505000	22,496000
285,173	97,870598	-844,589708	22,505000	22,496000
285,262	97,943984	-844,401371	22,505000	22,496000
285,406	98,094573	-844,030843	22,505000	22,496000
285,523	98,175048	-843,763566	22,505000	22,496000
285,640	98,322288	-843,453676	22,505000	22,496000
285,728	98,376587	-843,131631	22,505000	22,496000
285,876	98,631335	-842,828164	22,505000	22,496000
285,963	98,480823	-842,571868	22,505000	22,496000
286,109	98,887796	-842,318404	22,505000	22,496000
286,286	98,788624	-842,004922	22,505000	22,496000
286,400	98,926593	-841,666855	22,505000	22,496000
286,486	98,861854	-841,303371	22,505000	22,496000
286,610	99,345874	-840,961091	22,505000	22,496000
286,728	99,372362	-840,581861	22,499000	22,488000
286,822	99,536974	-840,315758	22,499000	22,488000
286,970	99,605686	-839,936182	22,499000	22,488000
287,028	99,574057	-839,686033	22,499000	22,488000
287,146	99,920731	-839,422278	22,499000	22,488000
287,262	99,819066	-839,139116	22,499000	22,488000
287,441	100,008452	-838,858855	22,499000	22,488000
287,646	100,043197	-838,548274	22,499000	22,488000
287,822	100,081994	-838,243012	22,499000	22,488000
288,003	100,036264	-837,912472	22,499000	22,488000
288,179	100,325211	-837,618260	22,499000	22,500000
288,355	100,555419	-837,283576	22,499000	22,500000
288,469	100,581361	-837,002555	22,499000	22,500000
288,596	100,761788	-836,743151	22,499000	22,500000
288,716	100,925933	-836,443966	22,499000	22,500000
288,801	100,877632	-836,127792	22,499000	22,500000
288,919	100,988412	-835,789240	22,499000	22,500000
289,011	101,069900	-835,499034	22,499000	22,500000
289,244	101,147649	-835,195291	22,499000	22,500000
289,392	101,261156	-834,924077	22,499000	22,500000
289,481	101,391256	-834,609076	22,505000	22,498000
289,566	101,524161	-834,326950	22,505000	22,498000
289,657	101,635798	-834,073624	22,505000	22,498000
289,719	101,724453	-833,798612	22,505000	22,498000
289,748	101,926460	-833,659171	22,505000	22,498000
289,805	101,843024	-833,474356	22,505000	22,498000
289,923	101,819886	-833,123857	22,505000	22,498000
